,column_name,shap_importance
2332,Pressure ulcer #10- Drainage,0.0
2325,Pressure ulcer #1- Odor,0.0
2326,Pressure ulcer #1- Stage,0.0
2327,Pressure ulcer #1- Surrounding tissue,0.0
2328,Pressure ulcer #1- Tunneling present,0.0
2329,Pressure ulcer #1- Undermining present,0.0
2330,Pressure ulcer #1- Wound Base,0.0
2331,Pressure ulcer #10- Cleanse,0.0
2333,Pressure ulcer #10- Drainage amount,0.0
2341,Pressure ulcer #2- Cleanse,0.0
2334,Pressure ulcer #10- Dressing status,0.0
2335,Pressure ulcer #10- Length,0.0
2336,Pressure ulcer #10- Odor,0.0
2337,Pressure ulcer #10- Stage,0.0
2338,Pressure ulcer #10- Surrounding tissue,0.0
2339,Pressure ulcer #10- Tunneling present,0.0
2340,Pressure ulcer #10- Wound Base,0.0
2280,Pressure Ulcer #4- Location,0.0
2279,Pressure Ulcer #4- Depth,0.0
2278,Pressure Ulcer #3- Width,0.0
2277,Pressure Ulcer #3- Type,0.0
2210,Pheresis Catheter Site Appear,0.0
2211,Pheresis Catheter Type,0.0
2212,Pheresis Catheter placed in outside facility,0.0
2214,Pin Care,0.0
2215,Pinsp (Draeger only),0.0
2216,Pinsp (Hamilton),0.0
2217,Placement Monitoring Screen,0.0
2218,Placement Monitoring Screen (R),0.0
2219,Plan-Cardiac,0.0
2220,Plan-MSK/Skin/Wound,0.0
2221,Plan-Neuro,0.0
2222,Plan-Nutritional,0.0
2223,Plan-Renal/GU,0.0
2224,Plan-Respiratory,0.0
2226,Plateau Pressure (IABP),0.0
2229,Popliteal Pulse L,0.0
2230,Popliteal Pulse R,0.0
2209,Pheresis Catheter Placement Confirmed by X-ray,0.0
2208,Pheresis Catheter Line Tip Cultured,0.0
2207,Pheresis Catheter Dressing Occlusive,0.0
2197,Peripheral Pulses (Tandem Heart),0.0
2190,Performance Level,0.0
2191,Performance Level (R),0.0
2192,Pericardial Drain Aspiration,0.0
2193,Pericardial Drain Drainage,0.0
2194,Pericardial Drain Flush,0.0
2195,Pericardial Drain Site,0.0
2196,Pericardial Drain Status,0.0
2198,Peritoneal Dialysis Catheter Status,0.0
2206,Phenytoin (Free),0.0
2199,Peritoneal Dialysis Catheter Type,0.0
2200,Peritoneal Dialysis Fluid Appearance,0.0
2201,Permanent Pacemaker Mode,0.0
2202,Permanent Pacemaker Rate,0.0
2203,PhApacheIIScore,0.0
2204,Phenobarbital_y,0.0
2205,Phenytoin (Dilantin),0.0
2231,Position,0.0
2232,Position Change,0.0
2233,Post Filter Replacement Rate,0.0
2267,Pressure Ulcer #10- Treatment,0.0
2258,Pressure Drop,0.0
2259,Pressure Injury Location,0.0
2260,Pressure Reducing Device,0.0
2262,Pressure Ulcer #1- Location,0.0
2263,Pressure Ulcer #1- Treatment,0.0
2264,Pressure Ulcer #1- Type,0.0
2266,Pressure Ulcer #10- Location,0.0
2268,Pressure Ulcer #10- Type,0.0
2256,Presep Catheter Zero/Calibrate,0.0
2269,Pressure Ulcer #10- Width,0.0
2270,Pressure Ulcer #2- Depth,0.0
2271,Pressure Ulcer #2- Location,0.0
2272,Pressure Ulcer #2- Treatment,0.0
2273,Pressure Ulcer #2- Type,0.0
2275,Pressure Ulcer #3- Location,0.0
2276,Pressure Ulcer #3- Treatment,0.0
2257,Presep Catheter placed in outside facility,0.0
2255,Presep Catheter Waveform Appear,0.0
2234,Post menopausal,0.0
2242,PostTib. Pulses R,0.0
2235,Post-op Care NCP - Expected outcomes,0.0
2236,Post-op Care NCP - Goal,0.0
2237,Post-op Care NCP - Interventions,0.0
2238,Post-op Care NCP - Outcomes met,0.0
2239,Post-op Care NCP - Plan revised,0.0
2240,Post-op Care NCP - Problem resolved,0.0
2241,PostTib. Pulses L,0.0
2245,PotassiumApacheIIScore,0.0
2254,Presep Catheter Site Appear,0.0
2246,PotassiumApacheIIValue,0.0
2247,Power (Watts) (HeartWare),0.0
2248,Power (Watts) (VAD),0.0
2249,Precautions: Standard +,0.0
2250,Pregnant,0.0
2252,Presep Catheter Line Tip Cultured,0.0
2253,Presep Catheter Placement Confirmed by X-ray,0.0
2362,Pressure ulcer #3- Wound Base,0.0
2364,Pressure ulcer #4- Drainage,0.0
2534,Restlessness,0.0
2488,RUE Color,0.0
2470,RLE Sensation,0.0
2471,RLE Temp,0.0
2472,RLL Lung Sounds,0.0
2473,ROS-Cardiac,0.0
2474,ROS-Endocrine,0.0
2475,ROS-Extremeties / MSK,0.0
2476,ROS-GI,0.0
2477,ROS-General,0.0
2478,ROS-HEENT,0.0
2479,ROS-Heme / Lymph,0.0
2480,ROS-Neuro,0.0
2481,ROS-Psych,0.0
2482,ROS-Respiratory,0.0
2483,RRApacheIIValue,0.0
2484,RRScore_ApacheIV,0.0
2485,RR_ApacheIV,0.0
2486,RSBI Deferred,0.0
2469,RLE Color,0.0
2468,RL Strength/Movement,0.0
2467,RIC placed in outside facility,0.0
2456,Purge Solution Flow Rate,0.0
2449,Pupil Response Right,0.0
2450,Pupil Size (COWS),0.0
2451,Pupil Size Left,0.0
2452,Pupil Size Right,0.0
2453,Pupils,0.0
2454,Purge Pressure,0.0
2455,Purge Pressure (R),0.0
2457,Purge Solution Flow Rate (R),0.0
2466,RIC Site Appear,0.0
2458,Pven (CH),0.0
2459,Pven Alarm (Lo) (CH),0.0
2460,QTc,0.0
2462,RIC Dressing Occlusive,0.0
2463,RIC Infiltration Scale,0.0
2464,RIC Phlebitis Scale,0.0
2465,RIC Reason Discontinued,0.0
2487,RU Strength/Movement,0.0
2489,RUE Sensation,0.0
2365,Pressure ulcer #4- Drainage amount,0.0
2490,RUE Temp,0.0
2512,Recruitment Press,0.0
2513,Reflexes LE,0.0
2514,Reflexes UE,0.0
2515,Replacement Fluid,0.0
2516,Replacement Rate,0.0
2517,Resistance Exp,0.0
2518,Resistance Insp,0.0
2520,Resp Alarm - Low,0.0
2521,Respiratory,0.0
2522,Respiratory Effort,0.0
2523,Respiratory Pattern,0.0
2528,Response,0.0
2529,Response to Stimuli (Type),0.0
2530,Rest HR - Aerobic Capacity,0.0
2531,Rest O2 Sat - Aerobic Capacity,0.0
2532,Rest RR - Aerobic Capacity,0.0
2533,Resting Pulse Rate (COWS),0.0
2511,Recruitment Mode,0.0
2510,Recruitment Duration,0.0
2508,Recovery RR - Aerobic Capacity,0.0
2498,Reason for Immobilizer,0.0
2491,RUL Lung Sounds,0.0
2492,Radial Pulse L,0.0
2493,Radial Pulse R,0.0
2494,Range of Motion,0.0
2495,Range of Motion Location,0.0
2496,Range of Motion Status,0.0
2497,Reason for CRRT Filter Change,0.0
2499,Reason for Restraint (Acute Medical/Surgical)_V1,0.0
2507,Recovery O2 Sat - Aerobic Capacity,0.0
2500,Reason for Restraint (Behavioral)_V1,0.0
2501,Reason for Restraint (Non-violent),0.0
2502,Reason for Restraint (Violent),0.0
2503,Reason for Restraint/Seclusion (Violent),0.0
2504,Reason for Restraints (Non-Violent),0.0
2505,Reason for Trigger (RN),0.0
2506,Recovery HR - Aerobic Capacity,0.0
2448,Pupil Response Left,0.0
2447,Pump plugged into RED outlet (ECMO),0.0
2446,Pump plugged into RED outlet (CH),0.0
2445,Pump Speed,0.0
2386,Pressure ulcer #6- Drainage,0.0
2387,Pressure ulcer #6- Drainage amount,0.0
2388,Pressure ulcer #6- Dressing status,0.0
2389,Pressure ulcer #6- Length,0.0
2390,Pressure ulcer #6- Odor,0.0
2391,Pressure ulcer #6- Stage,0.0
2392,Pressure ulcer #6- Surrounding tissue,0.0
2393,Pressure ulcer #6- Tunneling present,0.0
2394,Pressure ulcer #6- Undermining present,0.0
2395,Pressure ulcer #6- Wound Base,0.0
2396,Pressure ulcer #7- Cleanse,0.0
2397,Pressure ulcer #7- Drainage,0.0
2398,Pressure ulcer #7- Drainage amount,0.0
2399,Pressure ulcer #7- Dressing status,0.0
2400,Pressure ulcer #7- Length,0.0
2401,Pressure ulcer #7- Odor,0.0
2402,Pressure ulcer #7- Stage,0.0
2385,Pressure ulcer #6- Cleanse,0.0
2384,Pressure ulcer #5- Wound Base,0.0
2383,Pressure ulcer #5- Undermining present,0.0
2373,Pressure ulcer #4- Wound Base,0.0
2366,Pressure ulcer #4- Dressing status,0.0
2367,Pressure ulcer #4- Length,0.0
2368,Pressure ulcer #4- Odor,0.0
2369,Pressure ulcer #4- Stage,0.0
2370,Pressure ulcer #4- Surrounding tissue,0.0
2371,Pressure ulcer #4- Tunneling present,0.0
2372,Pressure ulcer #4- Undermining present,0.0
2374,Pressure ulcer #5- Cleanse,0.0
2382,Pressure ulcer #5- Tunneling present,0.0
2375,Pressure ulcer #5- Drainage,0.0
2376,Pressure ulcer #5- Drainage amount,0.0
2377,Pressure ulcer #5- Dressing status,0.0
2378,Pressure ulcer #5- Length,0.0
2379,Pressure ulcer #5- Odor,0.0
2380,Pressure ulcer #5- Stage,0.0
2381,Pressure ulcer #5- Surrounding tissue,0.0
2403,Pressure ulcer #7- Surrounding tissue,0.0
2404,Pressure ulcer #7- Tunneling present,0.0
2405,Pressure ulcer #7- Undermining present,0.0
2435,Pulmonary Artery Pressure Alarm - High (Veletri),0.0
2427,Pressure ulcer #9- Undermining present,0.0
2428,Pressure ulcer #9- Wound Base,0.0
2429,Pressures Off (CH),0.0
2430,Progress,0.0
2431,Pronator Drift,0.0
2432,Pronator drift present,0.0
2434,Pulmonary Artery Pressure Alarm - High,0.0
2436,Pulmonary Artery Pressure Alarm - Low,0.0
2425,Pressure ulcer #9- Surrounding tissue,0.0
2437,Pulmonary Artery Pressure Alarm - Low (Veletri),0.0
2438,Pulmonary Artery Pressure Signal - Diastolic,0.0
2440,Pulmonary Artery Pressure mean,0.0
2441,Pulmonary Artery Pressure systolic,0.0
2442,Pulmonary Atrtery Pressure Signal - Systolic,0.0
2443,Pulsatility Index (VAD),0.0
2444,Pulsus Paradoxus,0.0
2426,Pressure ulcer #9- Tunneling present,0.0
2424,Pressure ulcer #9- Stage,0.0
2406,Pressure ulcer #7- Wound Base,0.0
2414,Pressure ulcer #8- Surrounding tissue,0.0
2407,Pressure ulcer #8- Cleanse,0.0
2408,Pressure ulcer #8- Drainage,0.0
2409,Pressure ulcer #8- Drainage amount,0.0
2410,Pressure ulcer #8- Dressing status,0.0
2411,Pressure ulcer #8- Length,0.0
2412,Pressure ulcer #8- Odor,0.0
2413,Pressure ulcer #8- Stage,0.0
2415,Pressure ulcer #8- Tunneling present,0.0
2423,Pressure ulcer #9- Odor,0.0
2416,Pressure ulcer #8- Undermining present,0.0
2417,Pressure ulcer #8- Wound Base,0.0
2418,Pressure ulcer #9- Cleanse,0.0
2419,Pressure ulcer #9- Drainage,0.0
2420,Pressure ulcer #9- Drainage amount,0.0
2421,Pressure ulcer #9- Dressing status,0.0
2422,Pressure ulcer #9- Length,0.0
1645,Impaired Skin #9- Cleanse,0.0
1458,GI #1 Tube Type,0.0
1643,Impaired Skin #8- Treatment,0.0
602,Inpatient Hematology/Oncology Smear,0.0
594,"Immunofixation, Urine",0.0
596,Immunoglobulin G,0.0
597,Immunoglobulin M,0.0
598,Immunophenotyping,0.0
599,Influenza A by PCR,0.0
600,Influenza B by PCR,0.0
601,Inhibitor Screen,0.0
603,Intubated,0.0
589,Hypochromia,0.0
605,"Iron Binding Capacity, Total",0.0
606,Iron Stain,0.0
607,"Joint Crystals, Birefringence",0.0
608,"Joint Crystals, Location",0.0
609,"Joint Crystals, Number",0.0
610,"Joint Crystals, Shape",0.0
611,Kappa,0.0
593,Immunofixation,0.0
588,Hypersegmented Neutrophils,0.0
615,LUC,0.0
577,Hepatitis B Surface Antibody,0.0
570,Hemogloblin S,0.0
571,Hemosiderin,0.0
572,Heparin,0.0
573,"Heparin, LMW",0.0
574,Hepatitis A Virus Antibody,0.0
575,Hepatitis A Virus IgM Antibody,0.0
576,"Hepatitis B Core Antibody, IgM",0.0
578,Hepatitis B Surface Antigen,0.0
586,Human Chorionic Gonadotropin,0.0
579,Hepatitis B Viral Load,0.0
580,Hepatitis B Virus Core Antibody,0.0
581,Hepatitis C Viral Load,0.0
582,Hepatitis C Virus Antibody,0.0
583,High-Sensitivity CRP,0.0
584,Homocysteine,0.0
585,Howell-Jolly Bodies,0.0
614,"LD, Body Fluid",0.0
618,"Lactate Dehydrogenase, Ascites",0.0
568,Hemoglobin F,0.0
655,"Miscellaneous, CSF",0.0
647,Mesothelial cells,0.0
649,"Methadone, Urine",0.0
650,Methemoglobin,0.0
651,Methotrexate,0.0
652,Microcytes,0.0
653,"Miscellaneous, Ascites",0.0
654,"Miscellaneous, Body Fluid",0.0
656,"Miscellaneous, Pleural",0.0
645,Mesothelial Cell,0.0
660,"Myoglobin, Urine",0.0
661,NRBC,0.0
662,NTproBNP,0.0
663,Neisseria gonorrhoeae,0.0
665,Nitrite,0.0
666,Non-squamous Epithelial Cells,0.0
667,NonSquamous Epithelial Cell,0.0
646,Mesothelial Cells,0.0
644,Marijuana,0.0
619,"Lactate Dehydrogenase, CSF",0.0
628,Luteinizing Hormone,0.0
620,"Lactate Dehydrogenase, Pleural",0.0
621,Lambda,0.0
622,Large Platelets,0.0
623,Leukocytes,0.0
624,Lining Cell,0.0
626,Lithium,0.0
627,Lupus Anticoagulant,0.0
629,Lyme C6 Ab,0.0
643,"Magnesium, Urine",0.0
630,Lyme G and M Value,0.0
632,"Lymphocytes, Percent",0.0
637,MRSA PCR,0.0
638,MacroOvalocytes,0.0
639,Macrocytes,0.0
640,Macrophage,0.0
641,Macrophages,0.0
569,Hemogloblin A,0.0
567,Hemoglobin C,0.0
871,18 Gauge Reason Discontinued,0.0
507,FMC-7,0.0
500,Epstein-Barr Virus Interpretation,0.0
501,Epstein-Barr Virus VCA IgG Ab,0.0
502,Epstein-Barr Virus VCA IgM Ab,0.0
503,Estimated GFR (MDRD equation),0.0
504,Ethanol,0.0
505,"Ethanol, Urine",0.0
506,Ethylene Glycol,0.0
508,Factor II,0.0
498,Epstein-Barr Virus IgG Ab Value,0.0
509,Factor V,0.0
510,Factor VII,0.0
511,Factor VIII_y,0.0
512,Factor X,0.0
513,Factor XI,0.0
514,Fentanyl_y,0.0
516,Fibrin Degradation Products,0.0
499,Epstein-Barr Virus IgM Ab Value,0.0
497,Epstein-Barr Virus EBNA IgG Ab,0.0
519,Follicle Stimulating Hormone,0.0
485,EE1,0.0
476,"Creatinine, Pleural",0.0
478,"Creatinine, Whole Blood",0.0
479,Cryoglobulin,0.0
480,Cyclosporin,0.0
481,Cytomegalovirus Viral Load,0.0
483,Digoxin_x,0.0
484,Double Stranded DNA,0.0
486,EE2,0.0
496,Epstein-Barr Virus  EBNA IgG Ab,0.0
487,EE3,0.0
488,EE6,0.0
489,EE7,0.0
490,Echinocytes,0.0
491,Elliptocytes,0.0
492,Envelope Cells,0.0
493,Eosinophil Count,0.0
518,Folate,0.0
520,Fragmented Cells,0.0
566,Hemoglobin A2,0.0
553,HPE5,0.0
546,HIT-Ab Numerical Result,0.0
547,HIV Antibody,0.0
548,HLA-DR,0.0
549,HPE1,0.0
550,HPE2,0.0
551,HPE3,0.0
552,HPE4,0.0
554,HPE6,0.0
544,"HCG, Urine, Qualitative",0.0
555,HPE7,0.0
556,HPE8,0.0
559,"Hematocrit, Ascites",0.0
560,"Hematocrit, CSF",0.0
562,"Hematocrit, Joint Fluid",0.0
563,"Hematocrit, Other Fluid",0.0
564,"Hematocrit, Pleural",0.0
545,HIT-Ab Interpreted Result,0.0
543,H/O Smear,0.0
522,Free Fat,0.0
531,"Glucose, Ascites",0.0
523,Free Kappa,0.0
524,Free Kappa/Free Lambda Ratio,0.0
525,Free Lambda,0.0
526,"G6PD, Qualitative",0.0
527,Gamma Glutamyltransferase,0.0
528,Gentamicin_y,0.0
529,Globulin,0.0
532,"Glucose, Body Fluid",0.0
542,H. pylori IgG Ab Value,0.0
533,"Glucose, CSF",0.0
534,"Glucose, Pleural",0.0
535,"Glucose, Urine",0.0
536,Glyco A,0.0
538,Granulocyte Count,0.0
539,Green Top Hold (plasma),0.0
541,H. pylori IgG Ab,0.0
668,Norovirus Genogroup I,0.0
669,Norovirus Genogroup II,0.0
670,Nucleated RBC,0.0
810,UTX7,0.0
803,UTX1,0.0
804,UTX10,0.0
805,UTX2,0.0
806,UTX3,0.0
807,UTX4,0.0
808,UTX5,0.0
809,UTX6,0.0
811,UTX9,0.0
801,UCU1,0.0
812,Uptake Ratio,0.0
815,Uric Acid_x,0.0
816,Uric Acid Crystals,0.0
817,"Uric Acid, Urine",0.0
818,Urine Appearance_x,0.0
819,"Urine Casts, Other",0.0
820,Urine Color_x,0.0
802,UCU2,0.0
799,Triple Phosphate Crystals,0.0
822,Urine Fat Bodies,0.0
789,Transferrin,0.0
780,"Total Nucleated Cells, CSF",0.0
781,"Total Nucleated Cells, Joint",0.0
783,"Total Nucleated Cells, Pleural",0.0
784,"Total Protein, Ascites",0.0
785,"Total Protein, Body Fluid",0.0
786,"Total Protein, CSF",0.0
788,"Total Protein, Urine",0.0
790,Transitional Epithelial Cells,0.0
798,Triiodothyronine (T3),0.0
791,Treponema pallidum (Syphilis) Ab,0.0
792,Treponema pallidum (syphilis) value,0.0
793,Tricyclic Antidepressant Screen,0.0
794,Triglycer,0.0
795,Triglycerides,0.0
796,"Triglycerides, Ascites",0.0
797,"Triglycerides, Pleural",0.0
821,"Urine Crystals, Other",0.0
823,Urine Mucous,0.0
672,O2 Flow_x,0.0
859,14 Gauge placed in outside facility,0.0
852,wbcp,0.0
853,% Minute Volume,0.0
854,14 G Infiltration Scale,0.0
855,14 G Phlebitis Scale,0.0
856,14 Gauge Dressing Occlusive,0.0
857,14 Gauge Reason Discontinued,0.0
858,14 Gauge Site Appear,0.0
860,14 Gauge placed in the field,0.0
850,"proBNP, Pleural",0.0
861,16 G Infiltration Scale,0.0
862,16 G Phlebitis Scale,0.0
863,16 Gauge Dressing Occlusive,0.0
864,16 Gauge Reason Discontinued,0.0
865,16 Gauge Site Appear,0.0
867,16 Gauge placed in the field,0.0
868,18 G Infiltration Scale,0.0
851,tacroFK,0.0
845,Young Cells,0.0
824,Urine Specimen Type,0.0
833,Voided Specimen,0.0
825,Urobilinogen,0.0
826,VZV IgG Ab,0.0
827,VZV IgG Ab Value,0.0
828,Valproic Acid,0.0
830,Ventilation Rate,0.0
831,Ventilator,0.0
832,Vitamin B12,0.0
834,Von Willebrand Factor Activity,0.0
844,Yeast,0.0
835,Von Willebrand Factor Antigen,0.0
837,WBC Casts,0.0
838,WBC Clumps,0.0
839,WBC Count,0.0
840,Waxy Casts,0.0
842,Wright Giemsa,0.0
843,XUCU,0.0
779,"Total Nucleated Cells, Ascites",0.0
778,Tobramycin_y,0.0
777,"Tissue Transglutaminase Ab, IgA",0.0
715,Protein Electrophoresis,0.0
703,Polychromasia,0.0
708,Problem Specimen,0.0
709,Prolactin,0.0
710,Promyelocytes,0.0
711,Prostate Specific Antigen,0.0
712,"Prot. Electrophoresis, Urine",0.0
714,"Protein C, Functional",0.0
716,"Protein S, Functional",0.0
701,Platelet Smear,0.0
717,"Protein, Total",0.0
718,Protein/Creatinine Ratio,0.0
719,Quantitative G6PD,0.0
720,RBC,0.0
721,RBC Casts,0.0
722,RBC Morphology,0.0
723,"RBC, Ascites",0.0
702,Poikilocytosis,0.0
699,Platelet Clumps,0.0
775,"Thyroxine (T4), Free",0.0
684,PAN1,0.0
673,"Opiate Screen, Urine",0.0
676,Other,0.0
677,Other Cell,0.0
678,Other Cells,0.0
679,Oval Fat Body,0.0
680,Ovalocytes,0.0
681,Oxycodone,0.0
688,Pappenheimer Bodies,0.0
698,Plasma Cells,0.0
689,Parathyroid Hormone,0.0
690,Pencil Cells,0.0
691,Phenobarbital_x,0.0
693,"Phenytoin, Free",0.0
694,"Phenytoin, Percent Free",0.0
696,"Phosphate, Urine",0.0
697,Plasma,0.0
724,"RBC, CSF",0.0
725,"RBC, Joint Fluid",0.0
726,"RBC, Other Fluid",0.0
764,Stomatocyte,0.0
753,Sex Hormone Binding Globulin,0.0
754,Sickle Cell Preparation,0.0
755,Sickle Cells,0.0
760,Specimen Type,0.0
761,Sperm,0.0
762,Spherocytes,0.0
763,Staph aureus PCR,0.0
765,Target Cells,0.0
727,"RBC, Pleural",0.0
766,Teardrop Cells,0.0
768,Testosterone,0.0
769,Theophylline,0.0
770,Thrombin_x,0.0
771,Thyroglobulin,0.0
772,Thyroid Peroxidase Antibodies,0.0
774,Thyroxine (T4),0.0
752,Serum Viscosity,0.0
751,Sedimentation Rate,0.0
750,Schistocytes,0.0
749,Salicylate,0.0
730,RFXLDLM,0.0
731,RFXUCU,0.0
732,RUBIgGV,0.0
733,Rapamycin,0.0
735,Red Top Hold,0.0
736,Renal Epithelial Cells,0.0
739,"Reticulocyte Count, Automated",0.0
740,"Reticulocyte Count, Manual",0.0
741,Rheumatoid Factor,0.0
742,Rubella IgG Ab,0.0
743,STX1,0.0
744,STX2,0.0
746,STX4,0.0
747,STX5,0.0
748,STX6,0.0
475,"Creatinine, Body Fluid",0.0
474,"Creatinine, Ascites",0.0
470,Cortisol_x,0.0
182,Hydrochloric Acid - HCL,0.0
169,Gancyclovir,0.0
172,Glucerna (Full),0.0
173,Glucerna 1.2 (Full),0.0
174,Glucerna 1.5 (Full),0.0
175,Glycopyrolate (Robinul),0.0
178,Heparin Sodium (Impella),0.0
180,Hetastarch (Hespan) 6%,0.0
184,IV Immune Globulin (IVIG),0.0
163,Fosphenytoin,0.0
185,Imipenem/Cilastatin,0.0
186,Impact (Full),0.0
187,Impact with Fiber (1/4),0.0
188,Impact with Fiber (Full),0.0
189,Insulin - 70/30,0.0
190,Insulin - Glargine,0.0
192,Insulin - Humalog 75/25,0.0
164,Free Water,0.0
162,Fondaparinux,0.0
194,Insulin - Novolog,0.0
147,Epoprostenol (Veletri),0.0
133,Dextrose PN,0.0
135,Digoxin (Lanoxin),0.0
141,Drotrecogin (Xigris),0.0
142,Enoxaparin (Lovenox),0.0
143,Ensure (Full),0.0
144,Ensure Plus (Full),0.0
146,Epinephrine.,0.0
148,Eptifibatide (Integrilin),0.0
161,Folic Acid,0.0
149,Ertapenem sodium (Invanz),0.0
152,Esomeprazole (Nexium),0.0
153,Factor VIII_x,0.0
154,Factor VIIa,0.0
158,Fiber Supplement (i.e. Banana Flakes),0.0
159,Fibersource HN (Full),0.0
160,Fluconazole,0.0
193,Insulin - NPH,0.0
196,Isosource 1.5 (1/2),0.0
264,PACU Colloid Intake,0.0
250,Nutren Pulmonary (Full),0.0
238,Nafcillin,0.0
239,Naloxone (Narcan),0.0
240,Neostigmine (Prostigmin),0.0
241,Nepro (Full),0.0
242,Nesiritide,0.0
248,NovaSource Renal (Full),0.0
249,Nutren 2.0 (Full),0.0
251,Nutren Renal (Full),0.0
232,Mycophenolate mofetil (Cellcept),0.0
252,OR Autologous Blood Intake,0.0
254,OR Colloid Intake,0.0
255,OR Cryoprecipitate Intake,0.0
258,OR Packed RBC Intake,0.0
259,OR Platelet Intake,0.0
261,Omeprazole (Prilosec),0.0
262,Ondansetron (Zofran),0.0
233,Na Phos,0.0
230,Moxifloxacin,0.0
197,Isosource 1.5 (Full),0.0
206,Ketorolac (Toradol),0.0
198,Isuprel,0.0
199,Jevity 1.2 (Full),0.0
200,Jevity 1.5 (Full),0.0
201,K Phos,0.0
203,KCl (CRRT),0.0
204,Keflex,0.0
205,Ketamine,0.0
209,Lansoprazole (Prevacid),0.0
226,Micafungin,0.0
213,Linezolid,0.0
214,Lipids (additive),0.0
215,Lipids 20%,0.0
219,Magnesium Sulfate (OB-GYN),0.0
221,Meperidine (Demerol),0.0
223,Methadone Hydrochloride,0.0
224,Metoprolol,0.0
132,Dextrose 50%,0.0
130,Dextrose 20%,0.0
128,Dextran 40,0.0
49,Penrose #2,0.0
36,L Ureteral Stent,0.0
37,Lumbar,0.0
38,Mediastinal,0.0
44,PACU Drains,0.0
45,PACU EBL,0.0
46,PACU Gastric,0.0
48,Penrose #1,0.0
50,Pericardial,0.0
34,L Pleural #1,0.0
51,Pigtail #1,0.0
52,Pigtail #2,0.0
55,R Pleural #1,0.0
56,R Pleural #2,0.0
57,R Ureteral Stent,0.0
58,Rectal Tube,0.0
59,Red Rubber,0.0
35,L Pleural #2,0.0
32,Jejunostomy,0.0
126,Daptomycin,0.0
15,Drainage Bag,0.0
2,Anderson (gastric),0.0
3,Blakemore,0.0
6,Cerebral Subdural #2,0.0
8,Cerebral Ventricular #2,0.0
11,Chest Tube #3,0.0
12,Chest Tube #4,0.0
14,Davol,0.0
17,Ewald,0.0
31,Jackson Pratt #4,0.0
18,Fecal Bag,0.0
22,Gastric Tube,0.0
23,Hemovac #1,0.0
24,Hemovac #2,0.0
26,JP Lateral,0.0
27,JP Medial,0.0
30,Jackson Pratt #3,0.0
62,Sump #1,0.0
63,Sump #2,0.0
65,T Tube,0.0
111,Ceftazidime,0.0
99,Boost Glucose Control (Full),0.0
100,Bumetanide (Bumex),0.0
103,Calcium Gluconate (Bolus),0.0
104,Calcium Gluconate (CRRT),0.0
105,Carafate (Sucralfate),0.0
106,Caspofungin,0.0
110,Ceftaroline,0.0
113,Cell Saver,0.0
67,TF Residual Output,0.0
116,Citrate,0.0
117,Clevidipine (Cleviprex),0.0
119,Colistin,0.0
120,Coumadin (Warfarin),0.0
123,D5 1/4NS,0.0
124,D5LR,0.0
125,D5NS,0.0
98,Bivalirudin (Angiomax),0.0
97,Beneprotein,0.0
95,Aztreonam,0.0
93,Atropine,0.0
68,Tap,0.0
71,Wound Vac #2,0.0
72,ACD-A Citrate (1000ml),0.0
73,Abciximab (Reopro),0.0
75,Acetylcysteine,0.0
77,Adenosine,0.0
78,Albumin 25%,0.0
80,Alteplase (TPA),0.0
81,Ambisome,0.0
82,Amikacin_x,0.0
83,Amino Acids,0.0
84,Aminocaproic acid (Amicar),0.0
87,Amiodarone 600/500,0.0
90,Angiotensin II (Giapreza),0.0
92,Atovaquone,0.0
263,Osmolite 1.5 (Full),0.0
266,PACU FFP Intake,0.0
469,"Cocaine, Urine",0.0
415,CD11c,0.0
408,C. diff PCR,0.0
409,C3,0.0
410,C4,0.0
411,CA 19-9,0.0
412,CA-125,0.0
413,CD10,0.0
414,CD117,0.0
416,CD13,0.0
405,"Blood, Occult",0.0
417,CD14,0.0
418,CD15,0.0
419,CD15/56,0.0
420,CD19,0.0
421,CD2,0.0
422,CD20,0.0
423,CD23,0.0
406,Broad Casts,0.0
404,Blood Parasite Smear,0.0
425,CD3 %,0.0
390,Beta-2 Microglobulin,0.0
380,Bacteria,0.0
382,Barbiturate Screen,0.0
383,"Barbiturate Screen, Urine",0.0
385,Basophilic Stippling,0.0
387,Benzodiazepine Screen,0.0
388,"Benzodiazepine Screen, Urine",0.0
389,Beta Hydroxybutyrate,0.0
392,"Bicarbonate, Urine",0.0
403,Blood,0.0
393,Bilirubin,0.0
394,Bilirubin Crystals,0.0
398,"Bilirubin, Total, Ascites",0.0
399,"Bilirubin, Total, Body Fluid",0.0
400,"Bilirubin, Total, Pleural",0.0
401,Bite Cells,0.0
402,Blasts,0.0
424,CD3,0.0
426,CD3 Absolute Count,0.0
267,PACU PO Intake,0.0
458,Chlamydia trachomatis,0.0
451,Call,0.0
452,Cancer Antigen 27.29,0.0
453,Carbamazepine,0.0
454,Carboxyhemoglobin,0.0
455,Carcinoembyronic Antigen (CEA),0.0
456,Cellular Cast,0.0
457,Centromere,0.0
460,"Chloride, Urine",0.0
448,Calculated TBG,0.0
462,Cholesterol Crystals,0.0
463,Cholesterol Ratio (Total/HDL),0.0
464,"Cholesterol, HDL",0.0
465,"Cholesterol, LDL, Calculated",0.0
466,"Cholesterol, LDL, Measured",0.0
467,"Cholesterol, Pleural",0.0
468,"Cholesterol, Total",0.0
